Record_ID,Date,Time,Day,Is_Weekend,Location,Latitude,Longitude,Weather,Traffic_Volume,Average_Speed_kmph,Accident_Count,Congestion_Score,Congestion_Level,Risk_Score,Risk_Level
898,2025-03-04,05:00,Tuesday,No,Gokul Road,15.3652,75.1106,Rain,541,40.6,0,28.47,Low,23.65,Low
899,2025-03-28,17:00,Friday,No,Unkal Lake Road,15.373,75.1115,Cloudy,523,39.3,0,28.66,Low,23.84,Low
900,2025-01-26,22:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,400,48.1,0,18.67,Low,15.44,Low
901,2025-04-27,11:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,559,42.7,0,27.78,Low,23.03,Low
902,2025-04-21,02:00,Monday,No,Keshwapur,15.3565,75.1325,Cloudy,299,47.8,0,15.25,Low,12.66,Low
903,2025-04-14,00:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,555,42.9,0,27.51,Low,22.81,Low
904,2025-04-21,20:00,Monday,No,Vidya Nagar,15.37,75.119,Cloudy,786,39.7,0,37.79,Moderate,31.3,Low
905,2025-03-06,05:00,Thursday,No,Airport Road,15.3705,75.096,Clear,302,44.8,0,17.27,Low,14.38,Low
906,2025-04-25,03:00,Friday,No,Airport Road,15.3705,75.096,Clear,465,38.9,0,26.84,Low,22.36,Low
907,2025-02-24,09:00,Monday,No,Vidya Nagar,15.37,75.119,Clear,694,39.0,0,34.95,Low,28.99,Low
908,2025-03-15,09:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Cloudy,516,44.8,0,24.91,Low,20.63,Low
909,2025-03-24,07:00,Monday,No,Vidya Nagar,15.37,75.119,Cloudy,1021,37.3,0,47.7,Moderate,39.47,Medium
910,2025-04-09,10:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,722,40.4,1,38.39,Moderate,37.38,Medium
911,2025-02-06,12:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,551,32.3,0,34.11,Low,28.47,Low
912,2025-03-24,21:00,Monday,No,Keshwapur,15.3565,75.1325,Clear,742,37.3,0,37.75,Moderate,31.32,Low
913,2025-02-24,16:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,265,43.2,0,16.97,Low,14.17,Low
914,2025-03-02,20:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Clear,510,36.8,1,33.12,Low,33.15,Low
915,2025-04-23,21:00,Wednesday,No,Vidya Nagar,15.37,75.119,Clear,799,41.0,0,37.43,Moderate,30.97,Low
916,2025-04-07,20:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Clear,844,28.6,0,46.92,Moderate,39.05,Medium
917,2025-03-14,05:00,Friday,No,Old Bus Stand,15.3502,75.138,Clear,538,44.2,1,29.41,Low,29.93,Low
918,2025-03-08,21:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,877,41.6,0,39.83,Moderate,32.92,Low
919,2025-03-05,14:00,Wednesday,No,Gokul Road,15.3652,75.1106,Clear,350,42.5,0,20.45,Low,17.04,Low
920,2025-04-22,07:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,595,39.8,0,30.91,Low,25.67,Low
921,2025-04-17,19:00,Thursday,No,MG Road Junction,15.3647,75.1239,Clear,990,38.7,1,49.04,Moderate,46.13,Medium
922,2025-04-10,21:00,Thursday,No,MG Road Junction,15.3647,75.1239,Clear,918,32.7,0,46.96,Moderate,38.97,Medium
923,2025-03-09,22:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Cloudy,100,49.3,0,7.2,Low,6.03,Low
924,2025-02-18,08:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,667,35.4,0,36.28,Moderate,30.17,Low
925,2025-02-01,14:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Clear,242,39.9,0,18.25,Low,15.3,Low
926,2025-01-11,02:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Clear,253,45.8,0,14.88,Low,12.41,Low
927,2025-04-18,22:00,Friday,No,Unkal Lake Road,15.373,75.1115,Cloudy,261,44.4,0,16.06,Low,13.4,Low
928,2025-02-14,07:00,Friday,No,MG Road Junction,15.3647,75.1239,Rain,1276,19.1,0,68.39,High,56.84,Medium
929,2025-01-10,12:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,842,42.4,0,38.07,Moderate,31.46,Low
930,2025-04-19,03:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,279,42.6,0,17.85,Low,14.91,Low
931,2025-02-08,07:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,884,38.3,0,42.18,Moderate,34.92,Low
932,2025-02-21,22:00,Friday,No,Vidya Nagar,15.37,75.119,Cloudy,448,48.4,0,20.19,Low,16.68,Low
933,2025-01-01,05:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Cloudy,373,44.0,0,20.31,Low,16.89,Low
934,2025-01-20,11:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Clear,446,47.1,0,20.95,Low,17.33,Low
935,2025-03-15,03:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Clear,357,39.8,1,25.75,Low,27.05,Low
936,2025-01-04,02:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,540,46.5,0,24.68,Low,20.41,Low
937,2025-01-01,03:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,437,33.9,0,29.02,Low,24.27,Low
938,2025-03-19,22:00,Wednesday,No,Vidya Nagar,15.37,75.119,Clear,373,40.7,0,22.41,Low,18.69,Low
939,2025-01-27,21:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,1224,25.9,0,62.2,High,51.62,Medium
940,2025-01-05,21:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,999,35.8,1,51.21,Moderate,47.98,Medium
941,2025-03-09,21:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,684,41.4,0,33.07,Low,27.39,Low
942,2025-04-17,07:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,876,39.4,0,41.19,Moderate,34.09,Low
943,2025-03-26,05:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,545,35.0,0,32.18,Low,26.82,Low
944,2025-02-09,10:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Rain,1026,30.8,0,52.02,Moderate,43.16,Medium
945,2025-04-20,05:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Cloudy,502,43.0,0,25.55,Low,21.2,Low
946,2025-03-03,00:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,540,43.3,0,26.72,Low,22.15,Low
947,2025-01-09,01:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Rain,548,32.6,1,37.15,Moderate,36.55,Medium
948,2025-02-05,06:00,Wednesday,No,Gokul Road,15.3652,75.1106,Clear,519,31.1,0,33.73,Low,28.19,Low
949,2025-04-26,02:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Fog,601,34.8,0,34.3,Low,28.57,Low
950,2025-02-28,23:00,Friday,No,Keshwapur,15.3565,75.1325,Clear,395,42.2,0,22.24,Low,18.52,Low
951,2025-03-02,18:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,673,40.1,1,36.84,Moderate,36.11,Medium
952,2025-04-03,12:00,Thursday,No,Old Bus Stand,15.3502,75.138,Clear,343,43.0,0,19.88,Low,16.56,Low
953,2025-03-11,12:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,336,44.5,0,18.67,Low,15.54,Low
954,2025-04-09,21:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,992,37.7,1,49.75,Moderate,46.74,Medium
955,2025-03-01,17:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Cloudy,647,31.9,0,37.79,Moderate,31.49,Low
956,2025-02-17,13:00,Monday,No,Unkal Lake Road,15.373,75.1115,Rain,483,41.1,0,26.08,Low,21.69,Low
957,2025-03-17,10:00,Monday,No,MG Road Junction,15.3647,75.1239,Cloudy,1277,30.2,0,61.36,High,50.82,Medium
958,2025-01-31,03:00,Friday,No,Unkal Lake Road,15.373,75.1115,Clear,535,47.4,0,23.93,Low,19.77,Low
959,2025-01-10,08:00,Friday,No,MG Road Junction,15.3647,75.1239,Clear,1367,27.9,2,72.7,High,71.37,High
960,2025-01-23,03:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,544,38.0,0,30.23,Low,25.16,Low
961,2025-01-05,16:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,716,37.9,2,43.1,Moderate,46.9,Medium
962,2025-04-02,03:00,Wednesday,No,Gokul Road,15.3652,75.1106,Cloudy,532,42.9,0,26.69,Low,22.14,Low
963,2025-01-24,06:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,299,42.9,0,18.37,Low,15.33,Low
964,2025-03-27,08:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,693,41.1,0,33.58,Low,27.82,Low
965,2025-03-31,01:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,726,36.8,0,37.49,Moderate,31.13,Low
966,2025-01-28,05:00,Tuesday,No,Hubballi Railway Station,15.3515,75.1387,Fog,502,33.4,0,31.66,Low,26.44,Low
967,2025-01-14,07:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,687,47.8,0,29.1,Low,23.99,Low
968,2025-03-07,13:00,Friday,No,Keshwapur,15.3565,75.1325,Clear,379,44.4,1,23.61,Low,25.18,Low
969,2025-03-18,04:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,394,44.5,2,27.41,Low,33.9,Low
970,2025-03-21,21:00,Friday,No,MG Road Junction,15.3647,75.1239,Clear,1150,26.8,0,58.99,Moderate,48.96,Medium
971,2025-01-06,18:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,878,41.7,0,39.8,Moderate,32.89,Low
972,2025-03-26,10:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,765,42.1,1,38.85,Moderate,37.71,Medium
973,2025-04-07,02:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,711,35.7,0,37.66,Moderate,31.29,Low
974,2025-02-07,13:00,Friday,No,Gokul Road,15.3652,75.1106,Clear,181,49.8,0,9.77,Low,8.12,Low
975,2025-01-29,17:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Cloudy,615,41.1,1,34.13,Low,33.87,Low
976,2025-03-26,23:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Fog,441,34.3,0,28.91,Low,24.17,Low
977,2025-01-01,09:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,1239,36.6,0,55.93,Moderate,46.22,Medium
978,2025-01-11,20:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Clear,779,35.6,0,40.15,Moderate,33.33,Low
979,2025-03-22,22:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,100,43.8,0,10.7,Low,9.03,Low
980,2025-03-11,17:00,Tuesday,No,Keshwapur,15.3565,75.1325,Cloudy,1136,33.7,0,54.1,Moderate,44.79,Medium
981,2025-04-03,11:00,Thursday,No,MG Road Junction,15.3647,75.1239,Cloudy,396,44.8,0,20.62,Low,17.13,Low
982,2025-03-27,20:00,Thursday,No,MG Road Junction,15.3647,75.1239,Clear,1038,38.0,1,51.2,Moderate,47.92,Medium
983,2025-02-19,15:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,565,39.9,0,29.77,Low,24.74,Low
984,2025-03-09,11:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,286,40.8,0,19.24,Low,16.1,Low
985,2025-01-14,08:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,786,47.6,0,32.76,Low,26.99,Low
986,2025-02-25,22:00,Tuesday,No,Gokul Road,15.3652,75.1106,Clear,355,38.9,1,26.25,Low,27.48,Low
987,2025-03-10,04:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,726,38.5,1,39.75,Moderate,38.53,Medium
988,2025-04-10,00:00,Thursday,No,Airport Road,15.3705,75.096,Clear,451,45.1,0,22.4,Low,18.57,Low
989,2025-04-29,00:00,Tuesday,No,Airport Road,15.3705,75.096,Cloudy,394,47.4,0,18.9,Low,15.65,Low
990,2025-04-28,16:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,191,43.2,1,17.66,Low,20.35,Low
991,2025-03-25,02:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,394,35.2,0,26.66,Low,22.31,Low
992,2025-03-22,23:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,419,40.1,0,24.44,Low,20.36,Low
993,2025-03-26,22:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Clear,307,47.4,0,15.79,Low,13.11,Low
994,2025-02-16,14:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Clear,404,45.2,0,20.66,Low,17.14,Low
995,2025-03-08,20:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Cloudy,720,41.1,1,37.88,Moderate,36.94,Medium
996,2025-04-09,13:00,Wednesday,No,Gokul Road,15.3652,75.1106,Cloudy,550,43.5,0,26.95,Low,22.33,Low
997,2025-01-10,19:00,Friday,No,Gokul Road,15.3652,75.1106,Cloudy,905,41.3,0,41.02,Moderate,33.9,Low
998,2025-03-24,01:00,Monday,No,Keshwapur,15.3565,75.1325,Cloudy,452,38.9,0,26.38,Low,21.98,Low
999,2025-01-14,21:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,784,32.8,0,42.11,Moderate,35.0,Medium
1000,2025-03-21,12:00,Friday,No,Unkal Lake Road,15.373,75.1115,Clear,375,44.5,0,20.07,Low,16.68,Low
1001,2025-01-16,15:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,613,35.6,0,34.22,Low,28.48,Low
1002,2025-02-18,08:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,1094,28.4,0,55.97,Moderate,46.46,Medium
1003,2025-04-20,19:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Fog,906,32.8,0,46.46,Moderate,38.57,Medium
1004,2025-03-07,10:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,906,36.9,1,47.19,Moderate,44.66,Medium
1005,2025-04-17,16:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,327,43.8,1,22.13,Low,23.99,Low
1006,2025-02-24,23:00,Monday,No,Vidya Nagar,15.37,75.119,Rain,531,36.1,1,34.31,Low,34.15,Low
1007,2025-03-19,07:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Rain,1045,28.6,1,57.43,Moderate,53.25,Medium
1008,2025-02-27,04:00,Thursday,No,Old Bus Stand,15.3502,75.138,Cloudy,633,44.4,0,29.34,Low,24.27,Low
1009,2025-02-06,08:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,960,29.1,1,54.08,Moderate,50.49,Medium
1010,2025-02-22,04:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,327,37.4,0,22.87,Low,19.15,Low
1011,2025-04-07,13:00,Monday,No,Keshwapur,15.3565,75.1325,Clear,283,40.5,0,19.33,Low,16.17,Low
1012,2025-03-19,03:00,Wednesday,No,Vidya Nagar,15.37,75.119,Clear,218,46.2,0,13.38,Low,11.17,Low
1013,2025-04-29,13:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,490,48.7,1,24.83,Low,26.08,Low
1014,2025-02-24,18:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,925,39.1,0,43.13,Moderate,35.68,Medium
1015,2025-01-31,04:00,Friday,No,MG Road Junction,15.3647,75.1239,Rain,737,35.5,0,38.71,Moderate,32.16,Low
1016,2025-03-27,12:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,236,44.5,0,15.1,Low,12.62,Low
1017,2025-01-04,05:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,614,34.5,0,34.96,Low,29.11,Low
1018,2025-04-20,05:00,Sunday,Yes,Airport Road,15.3705,75.096,Cloudy,328,45.7,1,20.96,Low,22.98,Low
1019,2025-01-06,11:00,Monday,No,Vidya Nagar,15.37,75.119,Clear,417,50.5,0,17.75,Low,14.63,Low
1020,2025-01-26,00:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,627,38.7,0,32.75,Low,27.2,Low
1021,2025-03-15,20:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,864,34.2,1,47.41,Moderate,44.91,Medium
1022,2025-02-14,09:00,Friday,No,Old Bus Stand,15.3502,75.138,Clear,905,35.0,0,45.03,Moderate,37.34,Medium
1023,2025-03-31,00:00,Monday,No,MG Road Junction,15.3647,75.1239,Cloudy,529,43.3,0,26.33,Low,21.83,Low
1024,2025-04-13,01:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Clear,100,47.1,0,8.6,Low,7.23,Low
1025,2025-04-08,15:00,Tuesday,No,Unkal Lake Road,15.373,75.1115,Fog,482,37.2,0,28.53,Low,23.78,Low
1026,2025-03-19,15:00,Wednesday,No,Airport Road,15.3705,75.096,Clear,309,43.7,0,18.22,Low,15.19,Low
1027,2025-02-24,22:00,Monday,No,Unkal Lake Road,15.373,75.1115,Cloudy,158,44.9,0,12.07,Low,10.12,Low
1028,2025-01-26,15:00,Sunday,Yes,Keshwapur,15.3565,75.1325,Clear,197,46.3,1,15.9,Low,18.83,Low
1029,2025-04-29,15:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,422,40.2,0,24.48,Low,20.4,Low
1030,2025-04-13,21:00,Sunday,Yes,Airport Road,15.3705,75.096,Clear,713,45.5,0,31.49,Low,26.0,Low
1031,2025-03-20,16:00,Thursday,No,MG Road Junction,15.3647,75.1239,Cloudy,521,44.3,0,25.4,Low,21.05,Low
1032,2025-02-13,14:00,Thursday,No,Airport Road,15.3705,75.096,Rain,362,33.8,0,26.41,Low,22.13,Low
1033,2025-01-24,22:00,Friday,No,Vidya Nagar,15.37,75.119,Rain,359,35.2,0,25.41,Low,21.28,Low
1034,2025-04-02,06:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,697,41.0,0,33.79,Low,27.99,Low
1035,2025-02-11,08:00,Tuesday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,1054,34.7,0,50.54,Moderate,41.85,Medium
1036,2025-04-24,00:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,448,43.2,0,23.5,Low,19.52,Low
1037,2025-04-02,08:00,Wednesday,No,Vidya Nagar,15.37,75.119,Cloudy,744,37.3,0,37.82,Moderate,31.38,Low
1038,2025-02-22,00:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Clear,359,45.0,0,19.18,Low,15.94,Low
1039,2025-01-21,22:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Cloudy,614,39.1,0,32.03,Low,26.6,Low
1040,2025-03-25,05:00,Tuesday,No,Airport Road,15.3705,75.096,Rain,370,40.3,0,22.56,Low,18.82,Low
1041,2025-02-04,04:00,Tuesday,No,Vidya Nagar,15.37,75.119,Clear,271,47.5,0,14.45,Low,12.0,Low
1042,2025-03-31,15:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Rain,459,43.3,0,23.83,Low,19.79,Low
1043,2025-03-24,02:00,Monday,No,Keshwapur,15.3565,75.1325,Cloudy,389,40.8,0,22.92,Low,19.1,Low
1044,2025-01-09,05:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,378,42.9,0,21.19,Low,17.64,Low
1045,2025-03-11,13:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,495,36.5,0,29.44,Low,24.55,Low
1046,2025-04-20,10:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,573,47.7,1,28.43,Low,29.05,Low
1047,2025-04-12,14:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,204,37.4,0,18.48,Low,15.56,Low
1048,2025-02-20,02:00,Thursday,No,Vidya Nagar,15.37,75.119,Rain,385,44.6,1,23.69,Low,25.25,Low
1049,2025-04-19,09:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Clear,780,38.0,0,38.66,Moderate,32.05,Low
1050,2025-03-03,07:00,Monday,No,MG Road Junction,15.3647,75.1239,Rain,883,32.9,1,48.91,Moderate,46.17,Medium
1051,2025-03-10,14:00,Monday,No,Vidya Nagar,15.37,75.119,Rain,518,35.4,1,34.29,Low,34.15,Low
1052,2025-03-12,12:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,304,44.1,0,17.79,Low,14.82,Low
1053,2025-02-24,16:00,Monday,No,Gokul Road,15.3652,75.1106,Rain,751,35.3,0,39.34,Moderate,32.68,Low
1054,2025-03-26,19:00,Wednesday,No,Airport Road,15.3705,75.096,Fog,724,23.8,0,45.69,Moderate,38.16,Medium
1055,2025-01-20,21:00,Monday,No,MG Road Junction,15.3647,75.1239,Cloudy,1410,26.6,0,68.4,High,56.67,Medium
1056,2025-02-22,06:00,Saturday,Yes,Airport Road,15.3705,75.096,Cloudy,241,41.4,0,17.26,Low,14.46,Low
1057,2025-02-08,10:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Fog,324,37.5,0,22.7,Low,19.01,Low
1058,2025-01-18,11:00,Saturday,Yes,Airport Road,15.3705,75.096,Cloudy,405,42.6,0,22.35,Low,18.59,Low
1059,2025-04-02,20:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,1015,36.9,0,47.74,Moderate,39.51,Medium
1060,2025-04-19,05:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Rain,622,35.4,1,38.01,Moderate,37.19,Medium
1061,2025-02-16,16:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,243,49.0,0,12.49,Low,10.37,Low
1062,2025-02-09,14:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,380,40.0,0,23.11,Low,19.28,Low
1063,2025-04-08,08:00,Tuesday,No,Gokul Road,15.3652,75.1106,Clear,970,35.3,1,50.49,Moderate,47.4,Medium
1064,2025-02-23,05:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Cloudy,336,48.0,0,16.45,Low,13.63,Low
1065,2025-04-04,11:00,Friday,No,Keshwapur,15.3565,75.1325,Clear,225,48.6,0,12.1,Low,10.06,Low
1066,2025-04-21,05:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Rain,1011,23.6,1,59.4,Moderate,54.98,Medium
1067,2025-03-19,09:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,827,32.9,1,46.91,Moderate,44.54,Medium
1068,2025-01-22,12:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,555,40.3,0,29.16,Low,24.23,Low
1069,2025-03-11,02:00,Tuesday,No,Gokul Road,15.3652,75.1106,Clear,652,38.4,0,33.83,Low,28.09,Low
1070,2025-03-19,17:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,848,36.4,0,42.1,Moderate,34.91,Low
1071,2025-02-17,13:00,Monday,No,MG Road Junction,15.3647,75.1239,Cloudy,416,45.6,0,20.83,Low,17.28,Low
1072,2025-04-29,21:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Rain,1399,25.5,0,68.7,High,56.94,Medium
1073,2025-03-22,12:00,Saturday,Yes,Airport Road,15.3705,75.096,Rain,466,38.2,0,27.32,Low,22.77,Low
1074,2025-02-03,22:00,Monday,No,Vidya Nagar,15.37,75.119,Clear,330,46.3,0,17.31,Low,14.38,Low
1075,2025-04-05,19:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Clear,886,40.5,1,44.18,Moderate,42.12,Medium
1076,2025-03-21,04:00,Friday,No,Vidya Nagar,15.37,75.119,Rain,497,24.1,1,40.74,Moderate,39.7,Medium
1077,2025-04-05,07:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Rain,718,31.9,0,40.33,Moderate,33.57,Low
1078,2025-03-27,22:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,554,37.1,0,31.16,Low,25.94,Low
1079,2025-03-29,06:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,529,42.8,0,26.64,Low,22.1,Low
1080,2025-04-09,19:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,953,33.4,0,47.76,Moderate,39.61,Medium
1081,2025-01-06,09:00,Monday,No,Keshwapur,15.3565,75.1325,Rain,1067,29.1,1,57.9,Moderate,53.62,Medium
1082,2025-01-04,22:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Cloudy,503,44.7,0,24.51,Low,20.31,Low
1083,2025-04-22,10:00,Tuesday,No,Gokul Road,15.3652,75.1106,Clear,921,33.3,0,46.68,Moderate,38.73,Medium
1084,2025-04-27,18:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,828,38.4,1,43.45,Moderate,41.57,Medium
1085,2025-03-23,11:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Rain,623,40.9,0,31.21,Low,25.88,Low
1086,2025-02-03,01:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,576,43.6,0,27.81,Low,23.04,Low
1087,2025-03-18,10:00,Tuesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,779,31.3,0,42.89,Moderate,35.68,Medium
1088,2025-03-30,04:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,285,43.0,0,17.81,Low,14.87,Low
1089,2025-03-12,03:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Clear,621,41.1,0,31.01,Low,25.72,Low
1090,2025-01-01,10:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,783,39.8,1,40.95,Moderate,39.49,Medium
1091,2025-03-19,17:00,Wednesday,No,Vidya Nagar,15.37,75.119,Rain,994,28.7,1,55.55,Moderate,51.71,Medium
1092,2025-04-19,05:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Rain,784,30.0,0,43.89,Moderate,36.53,Medium
1093,2025-01-30,15:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,508,36.5,0,29.9,Low,24.93,Low
1094,2025-03-28,06:00,Friday,No,MG Road Junction,15.3647,75.1239,Rain,626,30.3,0,38.06,Moderate,31.75,Low
1095,2025-02-03,22:00,Monday,No,Airport Road,15.3705,75.096,Cloudy,146,50.5,0,8.07,Low,6.72,Low
1096,2025-01-15,09:00,Wednesday,No,Keshwapur,15.3565,75.1325,Rain,1171,34.9,0,54.59,Moderate,45.16,Medium
1097,2025-04-08,21:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,635,41.1,0,31.51,Low,26.12,Low
1098,2025-01-16,02:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,646,38.5,0,33.56,Low,27.86,Low
1099,2025-04-12,19:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Fog,865,32.2,0,45.38,Moderate,37.7,Medium
1100,2025-04-05,09:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,1007,37.7,0,46.95,Moderate,38.84,Medium
1101,2025-04-02,04:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,438,41.1,0,24.48,Low,20.37,Low
1102,2025-02-11,00:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,464,41.6,0,25.09,Low,20.86,Low
1103,2025-03-10,07:00,Monday,No,Airport Road,15.3705,75.096,Clear,719,36.0,0,37.75,Moderate,31.36,Low
1104,2025-02-04,11:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,263,45.2,0,15.62,Low,13.03,Low
1105,2025-04-24,18:00,Thursday,No,MG Road Junction,15.3647,75.1239,Rain,1260,27.4,2,69.2,High,68.52,High
1106,2025-01-15,19:00,Wednesday,No,Airport Road,15.3705,75.096,Fog,693,27.6,0,42.17,Moderate,35.18,Medium
